id,naamdossier,registratienummer,natuurbeheerplantype,goedkeuringsdatum,einddatumnatuurbeheerplan,eigendomtype,einddatumerkenningreservaat,opp_ha,inspireid,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,occurrence_lat,occurrence_lon,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,plan_centroid_lat,plan_centroid_lon
76447,Kampveld,NBP-WV-21-0303,Natuurbeheerplan Type 3,2023-10-28,2034-02-10,Agentschap voor Natuur en Bos,,350.4816,NatuurbeheerplanType3-NBP-WV-21-0303,1419632639,bfc6fe18-77c7-4ede-a555-9207d60d1d86,Natuurpunt:Waarnemingen:48461554,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor,L.,BE,,West Flanders,PRESENT,50.0,4d3ceea8-5699-439d-a899-decac9cbbdac,51.14235,3.25439,2828.0,,,,,,2010-06-08,8.0,6.0,2010,3172043,3172043,HUMAN_OBSERVATION,Natuurpunt,waarnemingen.be,,,,,CC0_1_0,Natuurpunt Studie,,,,2026-06-12T06:52:13.230Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_ID_NOT_FOUND,51.1227044496885,3.2422374807113705
76447,Kampveld,NBP-WV-21-0303,Natuurbeheerplan Type 3,2023-10-28,2034-02-10,Agentschap voor Natuur en Bos,,350.4816,NatuurbeheerplanType3-NBP-WV-21-0303,1420081858,bfc6fe18-77c7-4ede-a555-9207d60d1d86,Natuurpunt:Waarnemingen:84399342,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor,L.,BE,,West Flanders,PRESENT,1.0,4d3ceea8-5699-439d-a899-decac9cbbdac,51.14235,3.25439,2828.0,,,,,,2014-05-13,13.0,5.0,2014,3172043,3172043,HUMAN_OBSERVATION,Natuurpunt,waarnemingen.be,,,,,CC0_1_0,Natuurpunt Studie,,,,2026-06-12T06:52:15.047Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_ID_NOT_FOUND,51.1227044496885,3.2422374807113705
76447,Kampveld,NBP-WV-21-0303,Natuurbeheerplan Type 3,2023-10-28,2034-02-10,Agentschap voor Natuur en Bos,,350.4816,NatuurbeheerplanType3-NBP-WV-21-0303,2284614915,bfc6fe18-77c7-4ede-a555-9207d60d1d86,Natuurpunt:Waarnemingen:157263657,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor,L.,BE,,West Flanders,PRESENT,1.0,4d3ceea8-5699-439d-a899-decac9cbbdac,51.14235,3.25439,2828.0,,,,,,2018-05-25,25.0,5.0,2018,3172043,3172043,HUMAN_OBSERVATION,Natuurpunt,waarnemingen.be,,,,,CC0_1_0,Natuurpunt Studie,,,,2026-06-12T06:52:10.036Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_ID_NOT_FOUND,51.1227044496885,3.2422374807113705
76447,Kampveld,NBP-WV-21-0303,Natuurbeheerplan Type 3,2023-10-28,2034-02-10,Agentschap voor Natuur en Bos,,350.4816,NatuurbeheerplanType3-NBP-WV-21-0303,2284614925,bfc6fe18-77c7-4ede-a555-9207d60d1d86,Natuurpunt:Waarnemingen:138573943,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor,L.,BE,,West Flanders,PRESENT,1.0,4d3ceea8-5699-439d-a899-decac9cbbdac,51.14235,3.25439,2828.0,,,,,,2017-05-17,17.0,5.0,2017,3172043,3172043,HUMAN_OBSERVATION,Natuurpunt,waarnemingen.be,,,,,CC0_1_0,Natuurpunt Studie,,,,2026-06-12T06:52:08.821Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_ID_NOT_FOUND,51.1227044496885,3.2422374807113705
76447,Kampveld,NBP-WV-21-0303,Natuurbeheerplan Type 3,2023-10-28,2034-02-10,Agentschap voor Natuur en Bos,,350.4816,NatuurbeheerplanType3-NBP-WV-21-0303,2284614836,bfc6fe18-77c7-4ede-a555-9207d60d1d86,Natuurpunt:Waarnemingen:157260145,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor,L.,BE,,West Flanders,PRESENT,1.0,4d3ceea8-5699-439d-a899-decac9cbbdac,51.14235,3.25439,2828.0,,,,,,2018-05-25,25.0,5.0,2018,3172043,3172043,HUMAN_OBSERVATION,Natuurpunt,waarnemingen.be,,,,,CC0_1_0,Natuurpunt Studie,,,,2026-06-12T06:52:00.538Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_ID_NOT_FOUND,51.1227044496885,3.2422374807113705
76447,Kampveld,NBP-WV-21-0303,Natuurbeheerplan Type 3,2023-10-28,2034-02-10,Agentschap voor Natuur en Bos,,350.4816,NatuurbeheerplanType3-NBP-WV-21-0303,1419939241,bfc6fe18-77c7-4ede-a555-9207d60d1d86,Natuurpunt:Waarnemingen:76770497,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor,L.,BE,,West Flanders,PRESENT,100.0,4d3ceea8-5699-439d-a899-decac9cbbdac,51.14235,3.25439,2828.0,,,,,,2013-06-11,11.0,6.0,2013,3172043,3172043,HUMAN_OBSERVATION,Natuurpunt,waarnemingen.be,,,,,CC0_1_0,Natuurpunt Studie,,,,2026-06-12T06:52:07.047Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_ID_NOT_FOUND,51.1227044496885,3.2422374807113705
76447,Kampveld,NBP-WV-21-0303,Natuurbeheerplan Type 3,2023-10-28,2034-02-10,Agentschap voor Natuur en Bos,,350.4816,NatuurbeheerplanType3-NBP-WV-21-0303,2284614927,bfc6fe18-77c7-4ede-a555-9207d60d1d86,Natuurpunt:Waarnemingen:138506142,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor,L.,BE,,West Flanders,PRESENT,1.0,4d3ceea8-5699-439d-a899-decac9cbbdac,51.14235,3.25439,2828.0,,,,,,2017-05-16,16.0,5.0,2017,3172043,3172043,HUMAN_OBSERVATION,Natuurpunt,waarnemingen.be,,,,,CC0_1_0,Natuurpunt Studie,,,,2026-06-12T06:52:20.710Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_ID_NOT_FOUND,51.1227044496885,3.2422374807113705
9913,BHP07/41-512-5/274 - Hamont-Achel,UBBP-LI-07-0274,Uitgebreid Bosbeheerplan,2007-07-26,2027-07-26,Bestuur,,539.5031,UitgebreidBosbeheerplan-UBBP-LI-07-0274,871924429,271c444f-f8d8-4986-b748-e7367755c0c1,INBO:FLORA:03945263,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor L.,,BE,,,PRESENT,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.29041,5.5087,700.0,,,,,,2012-06-06,6.0,6.0,2012,3172043,3172043,HUMAN_OBSERVATION,INBO,IFBL,03945263,,,,CC0_1_0,,Ine Reynders,,,2026-06-11T17:00:47.423Z,,,51.27361425900177,5.506359514439475
9913,BHP07/41-512-5/274 - Hamont-Achel,UBBP-LI-07-0274,Uitgebreid Bosbeheerplan,2007-07-26,2027-07-26,Bestuur,,539.5031,UitgebreidBosbeheerplan-UBBP-LI-07-0274,1419827690,bfc6fe18-77c7-4ede-a555-9207d60d1d86,Natuurpunt:Waarnemingen:69314575,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor,L.,BE,,Limburg,PRESENT,100.0,4d3ceea8-5699-439d-a899-decac9cbbdac,51.28612,5.48709,2828.0,,,,,,2012-06-21,21.0,6.0,2012,3172043,3172043,HUMAN_OBSERVATION,Natuurpunt,waarnemingen.be,,,,,CC0_1_0,Natuurpunt Studie,,,,2026-06-12T06:51:56.277Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_ID_NOT_FOUND,51.27361425900177,5.506359514439475
9913,BHP07/41-512-5/274 - Hamont-Achel,UBBP-LI-07-0274,Uitgebreid Bosbeheerplan,2007-07-26,2027-07-26,Bestuur,,539.5031,UitgebreidBosbeheerplan-UBBP-LI-07-0274,1420215352,bfc6fe18-77c7-4ede-a555-9207d60d1d86,Natuurpunt:Waarnemingen:69339402,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor,L.,BE,,Limburg,PRESENT,100.0,4d3ceea8-5699-439d-a899-decac9cbbdac,51.28612,5.48709,2828.0,,,,,,2012-06-21,21.0,6.0,2012,3172043,3172043,HUMAN_OBSERVATION,Natuurpunt,waarnemingen.be,,,,,CC0_1_0,Natuurpunt Studie,,,,2026-06-12T06:52:07.401Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_ID_NOT_FOUND,51.27361425900177,5.506359514439475
9913,BHP07/41-512-5/274 - Hamont-Achel,UBBP-LI-07-0274,Uitgebreid Bosbeheerplan,2007-07-26,2027-07-26,Bestuur,,539.5031,UitgebreidBosbeheerplan-UBBP-LI-07-0274,1420014390,bfc6fe18-77c7-4ede-a555-9207d60d1d86,Natuurpunt:Waarnemingen:80146056,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor,L.,BE,,Limburg,PRESENT,1.0,4d3ceea8-5699-439d-a899-decac9cbbdac,51.28612,5.48709,2828.0,,,,,,2012-06-06,6.0,6.0,2012,3172043,3172043,HUMAN_OBSERVATION,Natuurpunt,waarnemingen.be,,,,,CC0_1_0,Natuurpunt Studie,,,,2026-06-12T06:52:06.564Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_ID_NOT_FOUND,51.27361425900177,5.506359514439475
9913,BHP07/41-512-5/274 - Hamont-Achel,UBBP-LI-07-0274,Uitgebreid Bosbeheerplan,2007-07-26,2027-07-26,Bestuur,,539.5031,UitgebreidBosbeheerplan-UBBP-LI-07-0274,1420027871,bfc6fe18-77c7-4ede-a555-9207d60d1d86,Natuurpunt:Waarnemingen:81555865,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor,L.,BE,,Limburg,PRESENT,1.0,4d3ceea8-5699-439d-a899-decac9cbbdac,51.28612,5.48709,2828.0,,,,,,2010-06-23,23.0,6.0,2010,3172043,3172043,HUMAN_OBSERVATION,Natuurpunt,waarnemingen.be,,,,,CC0_1_0,Natuurpunt Studie,,,,2026-06-12T06:51:57.338Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_ID_NOT_FOUND,51.27361425900177,5.506359514439475
9913,BHP07/41-512-5/274 - Hamont-Achel,UBBP-LI-07-0274,Uitgebreid Bosbeheerplan,2007-07-26,2027-07-26,Bestuur,,539.5031,UitgebreidBosbeheerplan-UBBP-LI-07-0274,1419893113,bfc6fe18-77c7-4ede-a555-9207d60d1d86,Natuurpunt:Waarnemingen:74299446,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor,L.,BE,,Limburg,PRESENT,1.0,4d3ceea8-5699-439d-a899-decac9cbbdac,51.28612,5.48709,2828.0,,,,,,2012-06-07,7.0,6.0,2012,3172043,3172043,HUMAN_OBSERVATION,Natuurpunt,waarnemingen.be,,,,,CC0_1_0,Natuurpunt Studie,,,,2026-06-12T06:52:13.696Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_ID_NOT_FOUND,51.27361425900177,5.506359514439475
9913,BHP07/41-512-5/274 - Hamont-Achel,UBBP-LI-07-0274,Uitgebreid Bosbeheerplan,2007-07-26,2027-07-26,Bestuur,,539.5031,UitgebreidBosbeheerplan-UBBP-LI-07-0274,1420014136,bfc6fe18-77c7-4ede-a555-9207d60d1d86,Natuurpunt:Waarnemingen:80145764,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor,L.,BE,,Limburg,PRESENT,1.0,4d3ceea8-5699-439d-a899-decac9cbbdac,51.28612,5.48709,2828.0,,,,,,2012-05-15,15.0,5.0,2012,3172043,3172043,HUMAN_OBSERVATION,Natuurpunt,waarnemingen.be,,,,,CC0_1_0,Natuurpunt Studie,,,,2026-06-12T06:52:07.167Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_ID_NOT_FOUND,51.27361425900177,5.506359514439475
9913,BHP07/41-512-5/274 - Hamont-Achel,UBBP-LI-07-0274,Uitgebreid Bosbeheerplan,2007-07-26,2027-07-26,Bestuur,,539.5031,UitgebreidBosbeheerplan-UBBP-LI-07-0274,871792543,271c444f-f8d8-4986-b748-e7367755c0c1,INBO:FLORA:03754971,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor L.,,BE,,,PRESENT,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.29041,5.5087,700.0,,,,,,2010-06-23,23.0,6.0,2010,3172043,3172043,HUMAN_OBSERVATION,INBO,IFBL,03754971,,,,CC0_1_0,,Ine Reynders,,,2026-06-11T17:01:09.216Z,,,51.27361425900177,5.506359514439475
9913,BHP07/41-512-5/274 - Hamont-Achel,UBBP-LI-07-0274,Uitgebreid Bosbeheerplan,2007-07-26,2027-07-26,Bestuur,,539.5031,UitgebreidBosbeheerplan-UBBP-LI-07-0274,871924501,271c444f-f8d8-4986-b748-e7367755c0c1,INBO:FLORA:03945508,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor L.,,BE,,,PRESENT,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.29041,5.5087,700.0,,,,,,2012-05-15,15.0,5.0,2012,3172043,3172043,HUMAN_OBSERVATION,INBO,IFBL,03945508,,,,CC0_1_0,,Ine Reynders,,,2026-06-11T17:01:26.312Z,,,51.27361425900177,5.506359514439475
84412,Duinen en Bossen van De Panne,NBP-WV-22-0304,Natuurbeheerplan Type 4,2023-10-28,2040-07-19,Agentschap voor Natuur en Bos,2099-12-31,671.9423,NatuurbeheerplanType4-NBP-WV-22-0304,1419562732,bfc6fe18-77c7-4ede-a555-9207d60d1d86,Natuurpunt:Waarnemingen:43009777,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor,L.,BE,,West Flanders,PRESENT,1.0,4d3ceea8-5699-439d-a899-decac9cbbdac,51.06201,2.57149,2828.0,,,,,,2009-05-17,17.0,5.0,2009,3172043,3172043,HUMAN_OBSERVATION,Natuurpunt,waarnemingen.be,,,,,CC0_1_0,Natuurpunt Studie,,,,2026-06-12T06:52:05.028Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_ID_NOT_FOUND,51.084592474752334,2.5771344349708736
84412,Duinen en Bossen van De Panne,NBP-WV-22-0304,Natuurbeheerplan Type 4,2023-10-28,2040-07-19,Agentschap voor Natuur en Bos,2099-12-31,671.9423,NatuurbeheerplanType4-NBP-WV-22-0304,1419626703,bfc6fe18-77c7-4ede-a555-9207d60d1d86,Natuurpunt:Waarnemingen:48215075,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor,L.,BE,,West Flanders,PRESENT,3.0,4d3ceea8-5699-439d-a899-decac9cbbdac,51.06201,2.57149,2828.0,,,,,,2010-05-25,25.0,5.0,2010,3172043,3172043,HUMAN_OBSERVATION,Natuurpunt,waarnemingen.be,,,,,CC0_1_0,Natuurpunt Studie,,,,2026-06-12T06:51:54.911Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_ID_NOT_FOUND,51.084592474752334,2.5771344349708736
84412,Duinen en Bossen van De Panne,NBP-WV-22-0304,Natuurbeheerplan Type 4,2023-10-28,2040-07-19,Agentschap voor Natuur en Bos,2099-12-31,671.9423,NatuurbeheerplanType4-NBP-WV-22-0304,1419563577,bfc6fe18-77c7-4ede-a555-9207d60d1d86,Natuurpunt:Waarnemingen:43070664,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor,L.,BE,,West Flanders,PRESENT,1.0,4d3ceea8-5699-439d-a899-decac9cbbdac,51.06201,2.57149,2828.0,,,,,,2009-05-21,21.0,5.0,2009,3172043,3172043,HUMAN_OBSERVATION,Natuurpunt,waarnemingen.be,,,,,CC0_1_0,Natuurpunt Studie,,,,2026-06-12T06:52:13.521Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_ID_NOT_FOUND,51.084592474752334,2.5771344349708736
84412,Duinen en Bossen van De Panne,NBP-WV-22-0304,Natuurbeheerplan Type 4,2023-10-28,2040-07-19,Agentschap voor Natuur en Bos,2099-12-31,671.9423,NatuurbeheerplanType4-NBP-WV-22-0304,1420092382,bfc6fe18-77c7-4ede-a555-9207d60d1d86,Natuurpunt:Waarnemingen:84815947,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor,L.,BE,,West Flanders,PRESENT,1.0,4d3ceea8-5699-439d-a899-decac9cbbdac,51.06201,2.57149,2828.0,,,,,,2014-05-25,25.0,5.0,2014,3172043,3172043,HUMAN_OBSERVATION,Natuurpunt,waarnemingen.be,,,,,CC0_1_0,Natuurpunt Studie,,,,2026-06-12T06:51:57.384Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_ID_NOT_FOUND,51.084592474752334,2.5771344349708736
84412,Duinen en Bossen van De Panne,NBP-WV-22-0304,Natuurbeheerplan Type 4,2023-10-28,2040-07-19,Agentschap voor Natuur en Bos,2099-12-31,671.9423,NatuurbeheerplanType4-NBP-WV-22-0304,1419720929,bfc6fe18-77c7-4ede-a555-9207d60d1d86,Natuurpunt:Waarnemingen:55484757,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor,L.,BE,,West Flanders,PRESENT,1.0,4d3ceea8-5699-439d-a899-decac9cbbdac,51.06201,2.57149,2828.0,,,,,,2011-05-14,14.0,5.0,2011,3172043,3172043,HUMAN_OBSERVATION,Natuurpunt,waarnemingen.be,,,,,CC0_1_0,Natuurpunt Studie,,,,2026-06-12T06:52:15.006Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_ID_NOT_FOUND,51.084592474752334,2.5771344349708736
84412,Duinen en Bossen van De Panne,NBP-WV-22-0304,Natuurbeheerplan Type 4,2023-10-28,2040-07-19,Agentschap voor Natuur en Bos,2099-12-31,671.9423,NatuurbeheerplanType4-NBP-WV-22-0304,1419699276,bfc6fe18-77c7-4ede-a555-9207d60d1d86,Natuurpunt:Waarnemingen:54567796,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor,L.,BE,,West Flanders,PRESENT,1.0,4d3ceea8-5699-439d-a899-decac9cbbdac,51.06201,2.57149,2828.0,,,,,,2011-05-18,18.0,5.0,2011,3172043,3172043,HUMAN_OBSERVATION,Natuurpunt,waarnemingen.be,,,,,CC0_1_0,Natuurpunt Studie,,,,2026-06-12T06:52:12.101Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_ID_NOT_FOUND,51.084592474752334,2.5771344349708736
84412,Duinen en Bossen van De Panne,NBP-WV-22-0304,Natuurbeheerplan Type 4,2023-10-28,2040-07-19,Agentschap voor Natuur en Bos,2099-12-31,671.9423,NatuurbeheerplanType4-NBP-WV-22-0304,5131427091,271c444f-f8d8-4986-b748-e7367755c0c1,INBO:FLORA:07045060,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor L.,,BE,,,PRESENT,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.07538,2.56383,700.0,,,,,,2009-05-01,1.0,5.0,2009,3172043,3172043,HUMAN_OBSERVATION,INBO,IFBL,07045060,,,,CC0_1_0,,Ward Vercruysse;Wouter Van Gompel,,,2026-06-11T17:00:31.361Z,,,51.084592474752334,2.5771344349708736
84412,Duinen en Bossen van De Panne,NBP-WV-22-0304,Natuurbeheerplan Type 4,2023-10-28,2040-07-19,Agentschap voor Natuur en Bos,2099-12-31,671.9423,NatuurbeheerplanType4-NBP-WV-22-0304,3127875495,271c444f-f8d8-4986-b748-e7367755c0c1,INBO:FLORA:05987836,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor L.,,BE,,,PRESENT,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.07538,2.56383,700.0,,,,,,2021-06-03,3.0,6.0,2021,3172043,3172043,HUMAN_OBSERVATION,INBO,IFBL,05987836,,,,CC0_1_0,,Wouter Van Landuyt;Filiep T'jollyn,,,2026-06-11T17:00:27.761Z,,,51.084592474752334,2.5771344349708736
84412,Duinen en Bossen van De Panne,NBP-WV-22-0304,Natuurbeheerplan Type 4,2023-10-28,2040-07-19,Agentschap voor Natuur en Bos,2099-12-31,671.9423,NatuurbeheerplanType4-NBP-WV-22-0304,5131493248,271c444f-f8d8-4986-b748-e7367755c0c1,INBO:FLORA:07056346,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor L.,,BE,,,PRESENT,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.07538,2.56383,700.0,,,,,,2023-07-04,4.0,7.0,2023,3172043,3172043,HUMAN_OBSERVATION,INBO,IFBL,07056346,,,,CC0_1_0,,Sam Provoost,,,2026-06-11T17:01:16.658Z,,,51.084592474752334,2.5771344349708736
84412,Duinen en Bossen van De Panne,NBP-WV-22-0304,Natuurbeheerplan Type 4,2023-10-28,2040-07-19,Agentschap voor Natuur en Bos,2099-12-31,671.9423,NatuurbeheerplanType4-NBP-WV-22-0304,1252446880,271c444f-f8d8-4986-b748-e7367755c0c1,INBO:FLORA:04461985,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,minor,SUBSPECIES,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,,BE,,,PRESENT,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.07538,2.56383,700.0,,,,,,2009-05-01,1.0,5.0,2009,7226312,3172043,HUMAN_OBSERVATION,INBO,IFBL,04461985,,,,CC0_1_0,,Ward Vercruysse;Wouter Van Gompel,,,2026-06-11T17:01:08.760Z,,,51.084592474752334,2.5771344349708736
84412,Duinen en Bossen van De Panne,NBP-WV-22-0304,Natuurbeheerplan Type 4,2023-10-28,2040-07-19,Agentschap voor Natuur en Bos,2099-12-31,671.9423,NatuurbeheerplanType4-NBP-WV-22-0304,1252439872,271c444f-f8d8-4986-b748-e7367755c0c1,INBO:FLORA:04454880,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,minor,SUBSPECIES,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,,BE,,,PRESENT,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.08437,2.56348,700.0,,,,,,2010-07-01,1.0,7.0,2010,7226312,3172043,HUMAN_OBSERVATION,INBO,IFBL,04454880,,,,CC0_1_0,,Simon Feys;Godfried Warreyn;Marc Leten,,,2026-06-11T17:00:19.356Z,,,51.084592474752334,2.5771344349708736
84412,Duinen en Bossen van De Panne,NBP-WV-22-0304,Natuurbeheerplan Type 4,2023-10-28,2040-07-19,Agentschap voor Natuur en Bos,2099-12-31,671.9423,NatuurbeheerplanType4-NBP-WV-22-0304,5131447893,271c444f-f8d8-4986-b748-e7367755c0c1,INBO:FLORA:07007207,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor L.,,BE,,,PRESENT,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.08415,2.54922,700.0,,,,,,2022-07-01,1.0,7.0,2022,3172043,3172043,HUMAN_OBSERVATION,INBO,IFBL,07007207,,,,CC0_1_0,,Ward Vercruysse;Sam Provoost;Wouter Van Gompel;Johannes Jansen;Timon Boumon,,,2026-06-11T17:00:35.475Z,,,51.084592474752334,2.5771344349708736
84412,Duinen en Bossen van De Panne,NBP-WV-22-0304,Natuurbeheerplan Type 4,2023-10-28,2040-07-19,Agentschap voor Natuur en Bos,2099-12-31,671.9423,NatuurbeheerplanType4-NBP-WV-22-0304,5131491294,271c444f-f8d8-4986-b748-e7367755c0c1,INBO:FLORA:07118438,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,Rhinanthus minor,,SPECIES,Rhinanthus minor L.,Rhinanthus minor L.,,BE,,,PRESENT,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.08415,2.54922,700.0,,,,,,2010-07-01,1.0,7.0,2010,3172043,3172043,HUMAN_OBSERVATION,INBO,IFBL,07118438,,,,CC0_1_0,,Simon Feys;Godfried Warreyn;Marc Leten;Sam Provoost;Wouter Van Gompel,,,2026-06-11T17:00:31.709Z,,,51.084592474752334,2.5771344349708736
